省份名,日期,确诊病例,死亡病例,康复病例
上海,9/25/20,981,7,932
上海,9/26/20,982,7,934
上海,9/27/20,992,7,936
上海,9/28/20,997,7,939
上海,9/29/20,999,7,942
上海,9/30/20,1006,7,947
上海,10/1/20,1007,7,950
上海,10/2/20,1011,7,953
上海,10/3/20,1012,7,955
上海,10/4/20,1022,7,957
上海,10/5/20,1024,7,958
上海,10/6/20,1025,7,960
上海,10/7/20,1030,7,966
上海,10/8/20,1036,7,971
上海,10/9/20,1038,7,976
上海,10/10/20,1048,7,980
上海,10/11/20,1053,7,981
上海,10/12/20,1056,7,985
上海,10/13/20,1061,7,988
上海,10/14/20,1064,7,993
上海,10/15/20,1075,7,996
上海,10/16/20,1080,7,997
上海,10/17/20,1085,7,1003
上海,10/18/20,1090,7,1011
上海,10/19/20,1095,7,1013
上海,10/20/20,1097,7,1021
上海,10/21/20,1105,7,1026
上海,10/22/20,1114,7,1028
上海,10/23/20,1123,7,1031
上海,10/24/20,1128,7,1034
上海,10/25/20,1139,7,1045
上海,10/26/20,1142,7,1046
上海,10/27/20,1149,7,1048
上海,10/28/20,1155,7,1049
上海,10/29/20,1168,7,1059
上海,10/30/20,1176,7,1067
上海,10/31/20,1181,7,1074
上海,11/1/20,1187,7,1085
上海,11/2/20,1196,7,1096
上海,11/3/20,1200,7,1101
上海,11/4/20,1208,7,1111
上海,11/5/20,1223,7,1116
上海,11/6/20,1234,7,1122
上海,11/7/20,1241,7,1136
上海,11/8/20,1254,7,1143
上海,11/9/20,1259,7,1151
上海,11/10/20,1264,7,1154
上海,11/11/20,1268,7,1157
上海,11/12/20,1271,7,1164
上海,11/13/20,1276,7,1167
上海,11/14/20,1277,7,1174
上海,11/15/20,1277,7,1183
上海,11/16/20,1281,7,1198
上海,11/17/20,1285,7,1207
上海,11/18/20,1286,7,1215
上海,11/19/20,1290,7,1223
上海,11/20/20,1301,7,1231
上海,11/21/20,1305,7,1233
上海,11/22/20,1308,7,1236
上海,11/23/20,1312,7,1242
上海,11/24/20,1314,7,1249
上海,11/25/20,1319,7,1253
上海,11/26/20,1322,7,1253
上海,11/27/20,1322,7,1257
上海,11/28/20,1325,7,1266
上海,11/29/20,1330,7,1272
上海,11/30/20,1332,7,1277
上海,12/1/20,1333,7,1279
上海,12/2/20,1341,7,1280
上海,12/3/20,1350,7,1285
上海,12/4/20,1353,7,1288
上海,12/5/20,1359,7,1291
上海,12/6/20,1366,7,1294
上海,12/7/20,1370,7,1299
上海,12/8/20,1376,7,1300
上海,12/9/20,1385,7,1302
上海,12/10/20,1390,7,1302
上海,12/11/20,1395,7,1306
上海,12/12/20,1405,7,1309
上海,12/13/20,1412,7,1313
上海,12/14/20,1415,7,1319
上海,12/15/20,1418,7,1323
上海,12/16/20,1424,7,1329
上海,12/17/20,1428,7,1332
上海,12/18/20,1436,7,1336
上海,12/19/20,1447,7,1346
上海,12/20/20,1455,7,1351
上海,12/21/20,1461,7,1352
上海,12/22/20,1473,7,1358
上海,12/23/20,1479,7,1362
上海,12/24/20,1483,7,1367
上海,12/25/20,1488,7,1370
上海,12/26/20,1492,7,1377
上海,12/27/20,1494,7,1384
上海,12/28/20,1498,7,1389
上海,12/29/20,1505,7,1400
上海,12/30/20,1511,7,1405
上海,12/31/20,1516,7,1412
上海,1/1/21,1520,7,1420
上海,1/2/21,1526,7,1424
上海,1/3/21,1530,7,1429
上海,1/4/21,1536,7,1429
上海,1/5/21,1538,7,1437
上海,1/6/21,1543,7,1439
上海,1/7/21,1551,7,1442
上海,1/8/21,1558,7,1446
上海,1/9/21,1562,7,1449
上海,1/10/21,1564,7,1457
上海,1/11/21,1568,7,1471
上海,1/12/21,1573,7,1477
上海,1/13/21,1581,7,1481
上海,1/14/21,1583,7,1489
上海,1/15/21,1590,7,1491
上海,1/16/21,1594,7,1499
上海,1/17/21,1598,7,1505
上海,1/18/21,1602,7,1509
上海,1/19/21,1606,7,1512
上海,1/20/21,1615,7,1513
上海,1/21/21,1624,7,1513
山西,1/22/20,1,0,0
山西,1/23/20,1,0,0
山西,1/24/20,1,0,0
山西,1/25/20,6,0,0
山西,1/26/20,9,0,0
山西,1/27/20,13,0,0
山西,1/28/20,27,0,0
山西,1/29/20,27,0,1
山西,1/30/20,35,0,1
山西,1/31/20,39,0,1
山西,2/1/20,47,0,1
山西,2/2/20,66,0,3
山西,2/3/20,74,0,2
山西,2/4/20,81,0,4
山西,2/5/20,81,0,5
山西,2/6/20,96,0,12
山西,2/7/20,104,0,15
山西,2/8/20,115,0,21
山西,2/9/20,119,0,25
山西,2/10/20,119,0,25
山西,2/11/20,124,0,30
山西,2/12/20,126,0,33
山西,2/13/20,126,0,36
山西,2/14/20,127,0,38
山西,2/15/20,128,0,46
山西,2/16/20,129,0,50
山西,2/17/20,130,0,53
山西,2/18/20,131,0,61
山西,2/19/20,131,0,68
山西,2/20/20,132,0,76
山西,2/21/20,132,0,78
山西,2/22/20,132,0,81
山西,2/23/20,132,0,88
山西,2/24/20,133,0,94
山西,2/25/20,133,0,98
山西,2/26/20,133,0,104
山西,2/27/20,133,0,107
山西,2/28/20,133,0,112
山西,2/29/20,133,0,114
山西,3/1/20,133,0,116
山西,3/2/20,133,0,119
山西,3/3/20,133,0,124
山西,3/4/20,133,0,124
山西,3/5/20,133,0,126
山西,3/6/20,133,0,126
山西,3/7/20,133,0,126
山西,3/8/20,133,0,126
山西,3/9/20,133,0,127
山西,3/10/20,133,0,131
山西,3/11/20,133,0,131
山西,3/12/20,133,0,132
山西,3/13/20,133,0,133
山西,3/14/20,133,0,133
山西,3/15/20,133,0,133
山西,3/16/20,133,0,133
山西,3/17/20,133,0,133
山西,3/18/20,133,0,133
山西,3/19/20,133,0,133
山西,3/20/20,133,0,133
山西,3/21/20,133,0,133
山西,3/22/20,133,0,133
山西,3/23/20,134,0,133
山西,3/24/20,134,0,133
山西,3/25/20,134,0,133
山西,3/26/20,135,0,133
山西,3/27/20,135,0,133
山西,3/28/20,135,0,133
山西,3/29/20,136,0,133
山西,3/30/20,136,0,133
山西,3/31/20,136,0,133
山西,4/1/20,137,0,133
山西,4/2/20,137,0,133
山西,4/3/20,137,0,133
山西,4/4/20,137,0,133
山西,4/5/20,138,0,133
山西,4/6/20,138,0,133
山西,4/7/20,138,0,133
山西,4/8/20,163,0,134
山西,4/9/20,166,0,134
山西,4/10/20,168,0,134
山西,4/11/20,172,0,135
山西,4/12/20,172,0,135
山西,4/13/20,173,0,135
山西,4/14/20,173,0,135
山西,4/15/20,186,0,135
山西,4/16/20,194,0,135
山西,4/17/20,197,0,135
山西,4/18/20,197,0,135
山西,4/19/20,197,0,135
山西,4/20/20,197,0,135
山西,4/21/20,197,0,140
山西,4/22/20,197,0,140
山西,4/23/20,197,0,142
山西,4/24/20,197,0,149
山西,4/25/20,197,0,154
山西,4/26/20,197,0,157
山西,4/27/20,197,0,160
山西,4/28/20,197,0,160
山西,4/29/20,197,0,164
山西,4/30/20,197,0,172
山西,5/1/20,197,0,172
山西,5/2/20,197,0,176
山西,5/3/20,198,0,180
山西,5/4/20,198,0,190
山西,5/5/20,198,0,193
山西,5/6/20,198,0,194
山西,5/7/20,198,0,195
山西,5/8/20,198,0,195
山西,5/9/20,198,0,197
山西,5/10/20,198,0,197
山西,5/11/20,198,0,197
山西,5/12/20,198,0,198
山西,5/13/20,198,0,198
山西,5/14/20,198,0,198
山西,5/15/20,198,0,198
山西,5/16/20,198,0,198
山西,5/17/20,198,0,198
山西,5/18/20,198,0,198
山西,5/19/20,198,0,198
山西,5/20/20,198,0,198
山西,5/21/20,198,0,198
山西,5/22/20,198,0,198
山西,5/23/20,198,0,198
山西,5/24/20,198,0,198
山西,5/25/20,198,0,198
山西,5/26/20,198,0,198
山西,5/27/20,198,0,198
山西,5/28/20,198,0,198
山西,5/29/20,198,0,198
山西,5/30/20,198,0,198
山西,5/31/20,198,0,198
山西,6/1/20,198,0,198
山西,6/2/20,198,0,198
山西,6/3/20,198,0,198
山西,6/4/20,198,0,198
山西,6/5/20,198,0,198
山西,6/6/20,198,0,198
山西,6/7/20,198,0,198
山西,6/8/20,198,0,198
山西,6/9/20,198,0,198
山西,6/10/20,198,0,198
山西,6/11/20,198,0,198
山西,6/12/20,198,0,198
山西,6/13/20,198,0,198
山西,6/14/20,198,0,198
山西,6/15/20,198,0,198
山西,6/16/20,198,0,198
山西,6/17/20,198,0,198
山西,6/18/20,198,0,198
山西,6/19/20,198,0,198
山西,6/20/20,198,0,198
山西,6/21/20,198,0,198
山西,6/22/20,198,0,198
山西,6/23/20,198,0,198
山西,6/24/20,198,0,198
山西,6/25/20,198,0,198
山西,6/26/20,198,0,198
山西,6/27/20,198,0,198
山西,6/28/20,198,0,198
山西,6/29/20,198,0,198
山西,6/30/20,198,0,198
山西,7/1/20,198,0,198
山西,7/2/20,198,0,198
山西,7/3/20,198,0,198
山西,7/4/20,198,0,198
山西,7/5/20,198,0,198
山西,7/6/20,198,0,198
山西,7/7/20,199,0,198
山西,7/8/20,199,0,198
山西,7/9/20,199,0,198
山西,7/10/20,199,0,198
山西,7/11/20,200,0,198
山西,7/12/20,200,0,198
山西,7/13/20,200,0,198
山西,7/14/20,201,0,198
山西,7/15/20,201,0,198
山西,7/16/20,201,0,198
山西,7/17/20,201,0,198
山西,7/18/20,201,0,198
山西,7/19/20,201,0,198
山西,7/20/20,201,0,198
山西,7/21/20,201,0,198
山西,7/22/20,201,0,200
山西,7/23/20,201,0,201
山西,7/24/20,201,0,201
山西,7/25/20,201,0,201
山西,7/26/20,201,0,201
山西,7/27/20,201,0,201
山西,7/28/20,201,0,201
山西,7/29/20,201,0,201
山西,7/30/20,201,0,201
山西,7/31/20,201,0,201
山西,8/1/20,201,0,201
山西,8/2/20,201,0,201
山西,8/3/20,201,0,201
山西,8/4/20,201,0,201
山西,8/5/20,201,0,201
山西,8/6/20,201,0,201
山西,8/7/20,201,0,201
山西,8/8/20,201,0,201
山西,8/9/20,201,0,201
山西,8/10/20,201,0,201
山西,8/11/20,201,0,201
山西,8/12/20,201,0,201
山西,8/13/20,201,0,201
山西,8/14/20,201,0,201
山西,8/15/20,201,0,201
山西,8/16/20,201,0,201
山西,8/17/20,201,0,201
山西,8/18/20,201,0,201
山西,8/19/20,201,0,201
山西,8/20/20,201,0,201
山西,8/21/20,201,0,201
山西,8/22/20,201,0,201
山西,8/23/20,202,0,201
山西,8/24/20,202,0,201
山西,8/25/20,202,0,201
山西,8/26/20,202,0,201
山西,8/27/20,202,0,201
山西,8/28/20,202,0,201
山西,8/29/20,202,0,201
山西,8/30/20,203,0,201
山西,8/31/20,203,0,201
山西,9/1/20,203,0,201
山西,9/2/20,203,0,201
山西,9/3/20,203,0,201
山西,9/4/20,203,0,201
山西,9/5/20,203,0,201
山西,9/6/20,203,0,201
山西,9/7/20,203,0,201
山西,9/8/20,203,0,201
山西,9/9/20,203,0,201
山西,9/10/20,203,0,201
山西,9/11/20,203,0,201
山西,9/12/20,203,0,202
山西,9/13/20,203,0,202
山西,9/14/20,203,0,202
山西,9/15/20,203,0,202
山西,9/16/20,203,0,202
山西,9/17/20,203,0,202
山西,9/18/20,203,0,202
山西,9/19/20,203,0,203
山西,9/20/20,203,0,203
山西,9/21/20,203,0,203
山西,9/22/20,203,0,203
山西,9/23/20,203,0,203
山西,9/24/20,203,0,203
山西,9/25/20,203,0,203
山西,9/26/20,203,0,203
山西,9/27/20,204,0,203
山西,9/28/20,204,0,203
山西,9/29/20,204,0,203
山西,9/30/20,204,0,203
山西,10/1/20,204,0,203
山西,10/2/20,204,0,203
山西,10/3/20,204,0,203
山西,10/4/20,205,0,203
山西,10/5/20,205,0,203
山西,10/6/20,206,0,203
山西,10/7/20,206,0,203
山西,10/8/20,206,0,203
山西,10/9/20,206,0,203
山西,10/10/20,206,0,203
山西,10/11/20,208,0,203
山西,10/12/20,208,0,203
山西,10/13/20,208,0,203
山西,10/14/20,208,0,204
山西,10/15/20,208,0,204
山西,10/16/20,208,0,204
山西,10/17/20,208,0,204
山西,10/18/20,209,0,204
山西,10/19/20,209,0,204
山西,10/20/20,209,0,204
山西,10/21/20,209,0,204
山西,10/22/20,209,0,204
山西,10/23/20,209,0,205
山西,10/24/20,211,0,205
山西,10/25/20,212,0,205
山西,10/26/20,212,0,205
山西,10/27/20,212,0,205
山西,10/28/20,212,0,206
山西,10/29/20,212,0,206
山西,10/30/20,212,0,206
山西,10/31/20,212,0,208
山西,11/1/20,215,0,208
山西,11/2/20,215,0,208
山西,11/3/20,215,0,210
山西,11/4/20,215,0,211
山西,11/5/20,216,0,211
山西,11/6/20,216,0,213
山西,11/7/20,217,0,213
山西,11/8/20,218,0,213
山西,11/9/20,218,0,213
山西,11/10/20,218,0,213
山西,11/11/20,218,0,213
山西,11/12/20,218,0,213
山西,11/13/20,218,0,213
山西,11/14/20,218,0,213
山西,11/15/20,219,0,213
山西,11/16/20,219,0,213
山西,11/17/20,220,0,213
山西,11/18/20,220,0,213
山西,11/19/20,220,0,213
山西,11/20/20,220,0,213
山西,11/21/20,220,0,214
山西,11/22/20,220,0,215
山西,11/23/20,220,0,215
山西,11/24/20,220,0,215
山西,11/25/20,220,0,216
山西,11/26/20,220,0,217
山西,11/27/20,220,0,217
山西,11/28/20,220,0,217
山西,11/29/20,221,0,217
山西,11/30/20,221,0,217
山西,12/1/20,221,0,218
山西,12/2/20,221,0,218
山西,12/3/20,221,0,218
山西,12/4/20,222,0,218
山西,12/5/20,222,0,218
山西,12/6/20,222,0,218
山西,12/7/20,222,0,218
山西,12/8/20,222,0,218
山西,12/9/20,222,0,218
山西,12/10/20,222,0,218
山西,12/11/20,222,0,218
山西,12/12/20,222,0,218
山西,12/13/20,222,0,218
山西,12/14/20,222,0,220
山西,12/15/20,222,0,220
山西,12/16/20,222,0,220
山西,12/17/20,223,0,220
山西,12/18/20,223,0,220
山西,12/19/20,223,0,220
山西,12/20/20,224,0,220
山西,12/21/20,224,0,220
山西,12/22/20,224,0,221
山西,12/23/20,224,0,221
山西,12/24/20,224,0,221
山西,12/25/20,224,0,221
山西,12/26/20,224,0,221
山西,12/27/20,224,0,221
山西,12/28/20,224,0,221
山西,12/29/20,224,0,221
山西,12/30/20,224,0,221
山西,12/31/20,224,0,221
山西,1/1/21,224,0,221
山西,1/2/21,224,0,221
山西,1/3/21,225,0,221
山西,1/4/21,225,0,222
山西,1/5/21,225,0,222
山西,1/6/21,225,0,222
山西,1/7/21,225,0,222
山西,1/8/21,225,0,223
山西,1/9/21,226,0,223
山西,1/10/21,226,0,224
山西,1/11/21,226,0,224
山西,1/12/21,227,0,224
山西,1/13/21,227,0,224
山西,1/14/21,227,0,224
山西,1/15/21,227,0,224
山西,1/16/21,227,0,224
山西,1/17/21,227,0,224
山西,1/18/21,228,0,224
山西,1/19/21,228,0,224
山西,1/20/21,230,0,224
山西,1/21/21,231,0,224
四川,1/22/20,5,0,0
四川,1/23/20,8,0,0
四川,1/24/20,15,0,0
四川,1/25/20,28,0,0
四川,1/26/20,44,0,0
四川,1/27/20,69,0,0
四川,1/28/20,90,0,0
四川,1/29/20,108,1,1
四川,1/30/20,142,1,1
四川,1/31/20,177,1,1
四川,2/1/20,207,1,3
四川,2/2/20,231,1,11
四川,2/3/20,254,1,14
四川,2/4/20,282,1,14
四川,2/5/20,301,1,24
四川,2/6/20,321,1,31
四川,2/7/20,344,1,42
四川,2/8/20,364,1,60
四川,2/9/20,386,1,71
四川,2/10/20,405,1,80
四川,2/11/20,417,1,85
四川,2/12/20,436,1,92
四川,2/13/20,451,1,104
四川,2/14/20,463,1,114
四川,2/15/20,470,1,119
四川,2/16/20,481,3,131
四川,2/17/20,495,3,156
四川,2/18/20,508,3,169
四川,2/19/20,514,3,188
四川,2/20/20,520,3,217
四川,2/21/20,525,3,231
四川,2/22/20,526,3,250
四川,2/23/20,526,3,261
四川,2/24/20,527,3,276
四川,2/25/20,529,3,289
四川,2/26/20,531,3,307
四川,2/27/20,534,3,321
四川,2/28/20,538,3,338
四川,2/29/20,538,3,351
四川,3/1/20,538,3,365
四川,3/2/20,538,3,386
四川,3/3/20,538,3,394
四川,3/4/20,538,3,406
四川,3/5/20,539,3,425
四川,3/6/20,539,3,442
四川,3/7/20,539,3,454
四川,3/8/20,539,3,464
四川,3/9/20,539,3,466
四川,3/10/20,539,3,478
四川,3/11/20,539,3,488
四川,3/12/20,539,3,498
四川,3/13/20,539,3,503
四川,3/14/20,539,3,511
四川,3/15/20,539,3,516
四川,3/16/20,539,3,516
四川,3/17/20,540,3,520
四川,3/18/20,540,3,525
四川,3/19/20,540,3,536
四川,3/20/20,541,3,536
四川,3/21/20,542,3,536
四川,3/22/20,543,3,536
四川,3/23/20,543,3,536
四川,3/24/20,545,3,536
四川,3/25/20,547,3,536
四川,3/26/20,547,3,536
四川,3/27/20,548,3,536
四川,3/28/20,548,3,536
四川,3/29/20,550,3,536
四川,3/30/20,550,3,536
四川,3/31/20,550,3,536
四川,4/1/20,552,3,537
四川,4/2/20,554,3,537
四川,4/3/20,555,3,537
四川,4/4/20,557,3,538
四川,4/5/20,558,3,539
四川,4/6/20,559,3,540
四川,4/7/20,560,3,541
四川,4/8/20,560,3,541
四川,4/9/20,560,3,541
四川,4/10/20,560,3,546
四川,4/11/20,560,3,547
四川,4/12/20,560,3,547
四川,4/13/20,560,3,548
四川,4/14/20,560,3,548
四川,4/15/20,560,3,550
四川,4/16/20,560,3,552
四川,4/17/20,560,3,552
四川,4/18/20,561,3,553
四川,4/19/20,561,3,554
四川,4/20/20,561,3,554
四川,4/21/20,561,3,554
四川,4/22/20,561,3,556
四川,4/23/20,561,3,558
四川,4/24/20,561,3,558
四川,4/25/20,561,3,558
四川,4/26/20,561,3,558
四川,4/27/20,561,3,558
四川,4/28/20,561,3,558
四川,4/29/20,561,3,558
四川,4/30/20,561,3,558
四川,5/1/20,561,3,558
四川,5/2/20,561,3,558
四川,5/3/20,561,3,558
四川,5/4/20,561,3,558
四川,5/5/20,561,3,558
四川,5/6/20,561,3,558
四川,5/7/20,561,3,558
四川,5/8/20,561,3,558
四川,5/9/20,561,3,558
四川,5/10/20,561,3,558
四川,5/11/20,561,3,558
四川,5/12/20,561,3,558
四川,5/13/20,561,3,558
四川,5/14/20,561,3,558
四川,5/15/20,561,3,558
四川,5/16/20,561,3,558
四川,5/17/20,561,3,558
四川,5/18/20,561,3,558
四川,5/19/20,561,3,558
四川,5/20/20,561,3,558
四川,5/21/20,561,3,558
四川,5/22/20,563,3,558
四川,5/23/20,563,3,558
四川,5/24/20,564,3,558
四川,5/25/20,564,3,558
四川,5/26/20,564,3,558
四川,5/27/20,564,3,558
四川,5/28/20,564,3,558
四川,5/29/20,564,3,558
四川,5/30/20,564,3,558
四川,5/31/20,575,3,558
四川,6/1/20,577,3,558
四川,6/2/20,577,3,558
四川,6/3/20,577,3,558
四川,6/4/20,578,3,558
四川,6/5/20,578,3,558
四川,6/6/20,578,3,558
四川,6/7/20,581,3,558
四川,6/8/20,582,3,558
四川,6/9/20,582,3,558
四川,6/10/20,582,3,560
四川,6/11/20,582,3,561
四川,6/12/20,583,3,562
四川,6/13/20,583,3,563
四川,6/14/20,587,3,563
四川,6/15/20,588,3,564
四川,6/16/20,589,3,565
四川,6/17/20,589,3,567
四川,6/18/20,589,3,569
四川,6/19/20,589,3,569
四川,6/20/20,589,3,570
四川,6/21/20,589,3,570
四川,6/22/20,589,3,572
四川,6/23/20,589,3,573
四川,6/24/20,589,3,575
四川,6/25/20,589,3,575
四川,6/26/20,589,3,575
四川,6/27/20,589,3,575
四川,6/28/20,592,3,577
四川,6/29/20,595,3,578
四川,6/30/20,595,3,580
四川,7/1/20,595,3,580
四川,7/2/20,595,3,581
四川,7/3/20,595,3,581
四川,7/4/20,596,3,581
四川,7/5/20,596,3,581
四川,7/6/20,596,3,581
四川,7/7/20,598,3,581
四川,7/8/20,599,3,582
四川,7/9/20,599,3,582
四川,7/10/20,599,3,582
四川,7/11/20,599,3,587
四川,7/12/20,599,3,587
四川,7/13/20,599,3,587
四川,7/14/20,599,3,589
四川,7/15/20,599,3,590
四川,7/16/20,599,3,591
四川,7/17/20,599,3,592
四川,7/18/20,599,3,592
四川,7/19/20,602,3,592
四川,7/20/20,603,3,593
四川,7/21/20,603,3,593
四川,7/22/20,603,3,594
四川,7/23/20,603,3,594
四川,7/24/20,603,3,594
四川,7/25/20,603,3,594
四川,7/26/20,604,3,594
四川,7/27/20,604,3,595
四川,7/28/20,604,3,596
四川,7/29/20,604,3,596
四川,7/30/20,604,3,597
四川,7/31/20,604,3,597
四川,8/1/20,608,3,597
四川,8/2/20,608,3,597
四川,8/3/20,609,3,597
四川,8/4/20,610,3,598
四川,8/5/20,610,3,598
四川,8/6/20,611,3,599
四川,8/7/20,611,3,599
四川,8/8/20,611,3,599
四川,8/9/20,615,3,599
四川,8/10/20,615,3,599
四川,8/11/20,616,3,600
四川,8/12/20,618,3,602
四川,8/13/20,619,3,605
四川,8/14/20,623,3,606
四川,8/15/20,624,3,606
四川,8/16/20,626,3,606
四川,8/17/20,626,3,608
四川,8/18/20,626,3,609
四川,8/19/20,627,3,609
四川,8/20/20,628,3,610
四川,8/21/20,628,3,611
四川,8/22/20,628,3,611
四川,8/23/20,631,3,611
四川,8/24/20,635,3,615
四川,8/25/20,640,3,617
四川,8/26/20,644,3,619
四川,8/27/20,648,3,620
四川,8/28/20,650,3,622
四川,8/29/20,652,3,622
四川,8/30/20,652,3,622
四川,8/31/20,652,3,624
四川,9/1/20,653,3,626
四川,9/2/20,655,3,630
四川,9/3/20,656,3,632
四川,9/4/20,656,3,634
四川,9/5/20,656,3,634
四川,9/6/20,658,3,634
四川,9/7/20,663,3,637
四川,9/8/20,664,3,642
四川,9/9/20,664,3,642
四川,9/10/20,665,3,644
四川,9/11/20,665,3,645
四川,9/12/20,665,3,645
四川,9/13/20,665,3,645
四川,9/14/20,666,3,645
四川,9/15/20,670,3,650
四川,9/16/20,670,3,650
四川,9/17/20,670,3,651
四川,9/18/20,672,3,652
四川,9/19/20,672,3,652
四川,9/20/20,672,3,652
四川,9/21/20,672,3,654
四川,9/22/20,675,3,655
四川,9/23/20,675,3,656
四川,9/24/20,676,3,657
四川,9/25/20,685,3,657
四川,9/26/20,688,3,657
四川,9/27/20,688,3,659
四川,9/28/20,691,3,660
四川,9/29/20,692,3,660
四川,9/30/20,693,3,663
四川,10/1/20,696,3,663
四川,10/2/20,698,3,663
四川,10/3/20,701,3,663
四川,10/4/20,704,3,663
四川,10/5/20,707,3,664
四川,10/6/20,710,3,665
四川,10/7/20,713,3,665
四川,10/8/20,713,3,668
四川,10/9/20,718,3,670
四川,10/10/20,721,3,673
四川,10/11/20,722,3,676
四川,10/12/20,723,3,680
四川,10/13/20,723,3,681
四川,10/14/20,723,3,681
四川,10/15/20,723,3,685
四川,10/16/20,724,3,686
四川,10/17/20,725,3,687
四川,10/18/20,725,3,687
四川,10/19/20,728,3,690
四川,10/20/20,731,3,694
四川,10/21/20,733,3,696
四川,10/22/20,733,3,701
四川,10/23/20,733,3,701
四川,10/24/20,733,3,702
四川,10/25/20,734,3,702
四川,10/26/20,736,3,705
四川,10/27/20,737,3,708
四川,10/28/20,737,3,708
四川,10/29/20,739,3,708
四川,10/30/20,743,3,709
四川,10/31/20,744,3,710
四川,11/1/20,746,3,711
四川,11/2/20,754,3,713
四川,11/3/20,757,3,715
四川,11/4/20,761,3,716
四川,11/5/20,763,3,717
四川,11/6/20,767,3,722
四川,11/7/20,769,3,724
四川,11/8/20,773,3,727
四川,11/9/20,776,3,728
四川,11/10/20,778,3,728
四川,11/11/20,782,3,731
四川,11/12/20,783,3,733
四川,11/13/20,783,3,735
四川,11/14/20,783,3,736
四川,11/15/20,786,3,738
四川,11/16/20,792,3,741
四川,11/17/20,792,3,743
四川,11/18/20,795,3,743
四川,11/19/20,796,3,744
四川,11/20/20,796,3,745
四川,11/21/20,797,3,745
四川,11/22/20,797,3,745
四川,11/23/20,800,3,748
四川,11/24/20,800,3,754
四川,11/25/20,801,3,758
四川,11/26/20,801,3,759
四川,11/27/20,802,3,759
四川,11/28/20,803,3,760
四川,11/29/20,806,3,760
四川,11/30/20,808,3,761
四川,12/1/20,808,3,767
四川,12/2/20,808,3,773
四川,12/3/20,808,3,774
四川,12/4/20,811,3,776
四川,12/5/20,812,3,777
四川,12/6/20,812,3,779
四川,12/7/20,820,3,781
四川,12/8/20,822,3,783
四川,12/9/20,822,3,786
四川,12/10/20,826,3,787
四川,12/11/20,826,3,790
四川,12/12/20,829,3,792
四川,12/13/20,832,3,792
四川,12/14/20,838,3,794
四川,12/15/20,838,3,794
四川,12/16/20,838,3,797
四川,12/17/20,839,3,797
四川,12/18/20,839,3,798
四川,12/19/20,840,3,800
四川,12/20/20,841,3,801
四川,12/21/20,843,3,801
四川,12/22/20,843,3,804
四川,12/23/20,845,3,806
四川,12/24/20,846,3,807
四川,12/25/20,847,3,809
四川,12/26/20,847,3,812
四川,12/27/20,848,3,815
四川,12/28/20,851,3,817
四川,12/29/20,851,3,817
四川,12/30/20,853,3,817
四川,12/31/20,853,3,822
四川,1/1/21,853,3,822
四川,1/2/21,853,3,824
四川,1/3/21,856,3,826
四川,1/4/21,857,3,826
四川,1/5/21,857,3,828
四川,1/6/21,857,3,828
四川,1/7/21,857,3,829
四川,1/8/21,857,3,830
四川,1/9/21,857,3,833
四川,1/10/21,857,3,835
四川,1/11/21,857,3,837
四川,1/12/21,857,3,840
四川,1/13/21,857,3,844
四川,1/14/21,858,3,845
四川,1/15/21,860,3,846
四川,1/16/21,862,3,847
四川,1/17/21,863,3,847
四川,1/18/21,863,3,852
四川,1/19/21,865,3,852
四川,1/20/21,865,3,852
四川,1/21/21,865,3,852
天津,1/22/20,4,0,0
天津,1/23/20,4,0,0
天津,1/24/20,8,0,0
天津,1/25/20,10,0,0
天津,1/26/20,14,0,0
天津,1/27/20,23,0,0
天津,1/28/20,24,0,0
天津,1/29/20,27,0,0
天津,1/30/20,31,0,0
天津,1/31/20,32,0,0
天津,2/1/20,41,0,0
天津,2/2/20,48,0,1
天津,2/3/20,60,0,1
天津,2/4/20,67,0,2
天津,2/5/20,69,1,2
天津,2/6/20,79,1,2
天津,2/7/20,81,1,2
天津,2/8/20,88,1,4
天津,2/9/20,91,1,4
天津,2/10/20,95,1,8
天津,2/11/20,106,2,10
天津,2/12/20,112,2,11
天津,2/13/20,119,3,21
天津,2/14/20,120,3,31
天津,2/15/20,122,3,37
天津,2/16/20,124,3,45
天津,2/17/20,125,3,46
天津,2/18/20,128,3,48
天津,2/19/20,130,3,54
天津,2/20/20,131,3,59
天津,2/21/20,132,3,62
天津,2/22/20,135,3,65
天津,2/23/20,135,3,81
天津,2/24/20,135,3,87
天津,2/25/20,135,3,91
天津,2/26/20,135,3,96
天津,2/27/20,136,3,102
天津,2/28/20,136,3,102
天津,2/29/20,136,3,109
天津,3/1/20,136,3,111
天津,3/2/20,136,3,111
天津,3/3/20,136,3,124
天津,3/4/20,136,3,124
天津,3/5/20,136,3,128
天津,3/6/20,136,3,128
天津,3/7/20,136,3,128
天津,3/8/20,136,3,128
天津,3/9/20,136,3,130
天津,3/10/20,136,3,131
天津,3/11/20,136,3,131
天津,3/12/20,136,3,132
天津,3/13/20,136,3,132
天津,3/14/20,136,3,132
天津,3/15/20,136,3,133
天津,3/16/20,136,3,133
天津,3/17/20,136,3,133
天津,3/18/20,136,3,133
天津,3/19/20,137,3,133
天津,3/20/20,137,3,133
天津,3/21/20,137,3,133
天津,3/22/20,137,3,133
天津,3/23/20,141,3,133
天津,3/24/20,145,3,133
天津,3/25/20,145,3,133
天津,3/26/20,151,3,133
天津,3/27/20,155,3,133
