日期,确诊病例,预测病例,国家名
01/14/21,,59194.74112488877,新加坡
01/15/21,,59264.07888432996,新加坡
01/16/21,,59337.838046356446,新加坡
01/17/21,,59416.148817892725,新加坡
01/18/21,,59499.13688155202,新加坡
01/19/21,,59586.92339563629,新加坡
12/14/20,133489.0,132458.1610963494,斯洛伐克
12/15/20,135523.0,136264.2721485238,斯洛伐克
12/16/20,139088.0,139714.83361394895,斯洛伐克
12/17/20,142133.0,142869.2220966315,斯洛伐克
12/18/20,146124.0,145782.3164340767,斯洛伐克
12/19/20,149275.0,148504.4976972882,斯洛伐克
12/20/20,151336.0,151081.64919076842,斯洛伐克
12/21/20,152555.0,153555.15645251813,斯洛伐克
12/22/20,155218.0,155961.9072540368,斯洛伐克
12/23/20,158905.0,158334.2916003224,斯洛伐克
12/24/20,161562.0,160700.20172987145,斯洛伐克
12/25/20,165608.0,163083.03211467894,斯洛伐克
12/26/20,166649.0,165501.67946023858,斯洛伐克
12/27/20,167523.0,167970.5427055425,斯洛伐克
12/28/20,168092.0,170499.52302308142,斯洛伐克
12/29/20,170187.0,173094.0238188446,斯洛伐克
12/30/20,173228.0,175754.9507323199,斯洛伐克
12/31/20,179543.0,178478.7116364937,斯洛伐克
1/1/21,184508.0,181257.2166378509,斯洛伐克
1/2/21,186244.0,184077.87807637503,斯洛伐克
1/3/21,187463.0,186923.610525548,斯洛伐克
1/4/21,188099.0,189772.8307923505,斯洛伐克
1/5/21,191088.0,192599.45791726166,斯洛伐克
1/6/21,196047.0,195372.91317425913,斯洛伐克
1/7/21,198184.0,198058.12007081916,斯洛伐克
1/8/21,201164.0,200615.50434791658,斯洛伐克
1/9/21,205236.0,203000.9939800246,斯洛伐克
1/10/21,208209.0,205166.0191751152,斯洛伐克
1/11/21,209069.0,207057.51237465884,斯洛伐克
1/12/21,211479.0,208617.90825362454,斯洛伐克
01/13/21,,209785.1437204798,斯洛伐克
01/14/21,,210492.65791719072,斯洛伐克
01/15/21,,210669.39221922183,斯洛伐克
01/16/21,,210239.79023553664,斯洛伐克
01/17/21,,209123.79780859646,斯洛伐克
01/18/21,,207236.86301436214,斯洛伐克
01/19/21,,204489.93616229206,斯洛伐克
12/14/20,96745.0,97023.19893900097,斯洛文尼亚
12/15/20,98281.0,98563.56050693564,斯洛文尼亚
12/16/20,100401.0,100090.23016441448,斯洛文尼亚
12/17/20,102043.0,101597.33915607182,斯洛文尼亚
12/18/20,103555.0,103080.47249476268,斯洛文尼亚
12/19/20,105013.0,104536.66896156293,斯洛文尼亚
12/20/20,105899.0,105964.42110576914,斯洛文尼亚
12/21/20,106294.0,107363.67524489865,斯洛文尼亚
12/22/20,107805.0,108735.83146468956,斯洛文尼亚
12/23/20,109934.0,110083.74361910076,斯洛文尼亚
12/24/20,112021.0,111411.71933031187,斯洛文尼亚
12/25/20,113815.0,112725.51998872327,斯洛文尼亚
12/26/20,114184.0,114032.36075295614,斯洛文尼亚
12/27/20,114806.0,115340.91054985236,斯洛文尼亚
12/28/20,115327.0,116661.29207447462,斯洛文尼亚
12/29/20,117305.0,118005.08179010637,斯洛文尼亚
12/30/20,119740.0,119385.30992825178,斯洛文尼亚
12/31/20,122152.0,120816.46048863581,斯洛文尼亚
1/1/21,123950.0,122314.4712392042,斯洛文尼亚
1/2/21,124343.0,123896.73371612339,斯洛文尼亚
1/3/21,125086.0,125582.09322378067,斯洛文尼亚
1/4/21,125858.0,127390.848834784,斯洛文尼亚
1/5/21,128370.0,129344.75338996216,斯洛文尼亚
1/6/21,131724.0,131467.0134983647,斯洛文尼亚
1/7/21,134545.0,133782.28953726185,斯洛文尼亚
1/8/21,136629.0,136316.69565214467,斯洛文尼亚
1/9/21,138518.0,139097.799756725,斯洛文尼亚
1/10/21,139281.0,142154.6235329354,斯洛文尼亚
1/11/21,139713.0,145517.64243092915,斯洛文尼亚
1/12/21,141587.0,149218.7856690804,斯洛文尼亚
01/13/21,,153291.43623398396,斯洛文尼亚
01/14/21,,157770.43088045547,斯洛文尼亚
01/15/21,,162692.06013153127,斯洛文尼亚
01/16/21,,168094.06827846853,斯洛文尼亚
01/17/21,,174015.65338074515,斯洛文尼亚
01/18/21,,180497.4672660597,斯洛文尼亚
01/19/21,,187581.61553033174,斯洛文尼亚
12/14/20,17.0,17.0,所罗门群岛
12/15/20,17.0,17.0,所罗门群岛
12/16/20,17.0,17.0,所罗门群岛
12/17/20,17.0,17.0,所罗门群岛
12/18/20,17.0,17.0,所罗门群岛
12/19/20,17.0,17.0,所罗门群岛
12/20/20,17.0,17.0,所罗门群岛
12/21/20,17.0,17.0,所罗门群岛
12/22/20,17.0,17.0,所罗门群岛
12/23/20,17.0,17.0,所罗门群岛
12/24/20,17.0,17.0,所罗门群岛
12/25/20,17.0,17.0,所罗门群岛
12/26/20,17.0,17.0,所罗门群岛
12/27/20,17.0,17.0,所罗门群岛
12/28/20,17.0,17.0,所罗门群岛
12/29/20,17.0,17.0,所罗门群岛
12/30/20,17.0,17.0,所罗门群岛
12/31/20,17.0,17.0,所罗门群岛
1/1/21,17.0,17.0,所罗门群岛
1/2/21,17.0,17.0,所罗门群岛
1/3/21,17.0,17.0,所罗门群岛
1/4/21,17.0,17.0,所罗门群岛
1/5/21,17.0,17.0,所罗门群岛
1/6/21,17.0,17.0,所罗门群岛
1/7/21,17.0,17.0,所罗门群岛
1/8/21,17.0,17.0,所罗门群岛
1/9/21,17.0,17.0,所罗门群岛
1/10/21,17.0,17.0,所罗门群岛
1/11/21,17.0,17.0,所罗门群岛
1/12/21,17.0,17.0,所罗门群岛
01/13/21,,17.0,所罗门群岛
01/14/21,,17.0,所罗门群岛
01/15/21,,17.0,所罗门群岛
01/16/21,,17.0,所罗门群岛
01/17/21,,17.0,所罗门群岛
01/18/21,,17.0,所罗门群岛
01/19/21,,17.0,所罗门群岛
12/14/20,4579.0,4563.851753610163,索马里
12/15/20,4579.0,4591.926289419271,索马里
12/16/20,4579.0,4614.861514114664,索马里
12/17/20,4662.0,4633.367046779584,索马里
12/18/20,4662.0,4648.102479762387,索马里
12/19/20,4662.0,4659.677378676543,索马里
12/20/20,4662.0,4668.6512824006395,索马里
12/21/20,4662.0,4675.533703078378,索马里
12/22/20,4690.0,4680.784126118571,索马里
12/23/20,4690.0,4684.812010195154,索马里
12/24/20,4690.0,4687.976787247168,索马里
12/25/20,4690.0,4690.587862478777,索马里
12/26/20,4690.0,4692.904614359255,索马里
12/27/20,4690.0,4695.136394622992,索马里
12/28/20,4690.0,4697.442528269494,索马里
12/29/20,4690.0,4699.93231356338,索马里
12/30/20,4714.0,4702.665022034386,索马里
12/31/20,4714.0,4705.649898477362,索马里
1/1/21,4714.0,4708.846160952272,索马里
1/2/21,4714.0,4712.163000784196,索马里
1/3/21,4714.0,4715.459582563328,索马里
1/4/21,4714.0,4718.5450441449775,索马里
1/5/21,4714.0,4721.17849664957,索马里
1/6/21,4726.0,4723.069024462644,索马里
1/7/21,4726.0,4723.875685234852,索马里
1/8/21,4726.0,4723.207509881967,索马里
1/9/21,4726.0,4720.623502584869,索马里
1/10/21,4726.0,4715.6326407895585,索马里
1/11/21,4726.0,4707.693875207149,索马里
1/12/21,4726.0,4696.216129813868,索马里
01/13/21,,4680.558301851061,索马里
01/14/21,,4660.029261825185,索马里
01/15/21,,4633.887853507815,索马里
01/16/21,,4601.342893935636,索马里
01/17/21,,4561.5531734104525,索马里
01/18/21,,4513.627455499183,索马里
01/19/21,,4456.624477033859,索马里
12/14/20,866127.0,866490.2607132883,南非
12/15/20,873679.0,874280.0001474243,南非
12/16/20,883687.0,882765.0509066619,南非
12/17/20,892813.0,891853.9688266044,南非
12/18/20,901538.0,901465.50174895,南非
12/19/20,912477.0,911528.589521491,南非
12/20/20,921922.0,921982.3639981148,南非
12/21/20,930711.0,932776.1490388038,南非
12/22/20,940212.0,943869.4605096346,南非
12/23/20,954258.0,955232.0062827787,南非
12/24/20,968563.0,966843.6862365023,南非
12/25/20,983359.0,978694.5922551665,南非
12/26/20,994911.0,990785.0082292268,南非
12/27/20,1004413.0,1003125.4100552337,南非
12/28/20,1011871.0,1015736.4656358324,南非
12/29/20,1021451.0,1028649.0348797624,南非
12/30/20,1039161.0,1041904.1697018587,南非
12/31/20,1057161.0,1055553.11402305,南非
1/1/21,1073887.0,1069657.3037703608,南非
1/2/21,1088889.0,1084288.3668769093,南非
1/3/21,1100748.0,1099528.1232819092,南非
1/4/21,1113349.0,1115468.5849306684,南非
1/5/21,1127759.0,1132211.95577459,南非
1/6/21,1149591.0,1149870.6317711715,南非
1/7/21,1170590.0,1168567.2008840048,南非
1/8/21,1192570.0,1188434.4430827773,南非
1/9/21,1214176.0,1209615.3303432704,南非
1/10/21,1231597.0,1232263.0266473608,南非
1/11/21,1246643.0,1256540.8879830195,南非
1/12/21,1259748.0,1282622.462344312,南非
01/13/21,,1310691.4897313993,南非
01/14/21,,1340941.9021505367,南非
01/15/21,,1373577.823614074,南非
01/16/21,,1408813.5701404556,南非
01/17/21,,1446873.6497542213,南非
01/18/21,,1487992.7624860054,南非
01/19/21,,1532415.8003725363,南非
12/14/20,3206.0,3235.677807250101,南苏丹
12/15/20,3222.0,3207.137754199552,南苏丹
12/16/20,3222.0,3195.4945335021216,南苏丹
12/17/20,3222.0,3197.7261624428597,南苏丹
12/18/20,3228.0,3211.0459196971015,南苏丹
12/19/20,3228.0,3232.9023453304676,南苏丹
12/20/20,3228.0,3260.979240798865,南苏丹
12/21/20,3234.0,3293.195668948483,南苏丹
12/22/20,3234.0,3327.7059540158,南苏丹
12/23/20,3455.0,3362.8996816275767,南苏丹
12/24/20,3455.0,3397.40169880086,南苏丹
12/25/20,3455.0,3430.0721139429825,南苏丹
12/26/20,3455.0,3460.0062968515604,南苏丹
12/27/20,3490.0,3486.534878714498,南苏丹
12/28/20,3491.0,3509.2237521099823,南苏丹
12/29/20,3511.0,3527.874071006487,南苏丹
12/30/20,3540.0,3542.5222507627695,南苏丹
12/31/20,3558.0,3553.439968127874,南苏丹
1/1/21,3558.0,3561.1341612411297,南苏丹
1/2/21,3558.0,3566.347029632151,南苏丹
1/3/21,3558.0,3570.0560342208355,南苏丹
1/4/21,3589.0,3573.47389731737,南苏丹
1/5/21,3589.0,3578.0486026222225,南苏丹
1/6/21,3589.0,3585.46339522615,南苏丹
1/7/21,3589.0,3597.636781610192,南苏丹
1/8/21,3589.0,3616.7225296456727,南苏丹
1/9/21,3589.0,3645.109668594204,南苏丹
1/10/21,3649.0,3685.4224891076838,南苏丹
1/11/21,3662.0,3740.520543228292,南苏丹
1/12/21,3670.0,3813.4986443884927,南苏丹
01/13/21,,3907.686867411042,南苏丹
01/14/21,,4026.6505485089756,南苏丹
01/15/21,,4174.190285285612,南苏丹
01/16/21,,4354.341936734564,南苏丹
01/17/21,,4571.376623239724,南苏丹
01/18/21,,4829.800726575267,南苏丹
01/19/21,,5134.355889905654,南苏丹
12/14/20,1751884.0,1754633.9026820224,西班牙
12/15/20,1762212.0,1762893.7005894776,西班牙
12/16/20,1773290.0,1771709.7551314335,西班牙
12/17/20,1785421.0,1780905.051279974,西班牙
12/18/20,1797236.0,1790327.7359101465,西班牙
12/19/20,1797236.0,1799851.117799964,西班牙
12/20/20,1797236.0,1809373.6676304035,西班牙
12/21/20,1819249.0,1818819.0179854066,西班牙
12/22/20,1829903.0,1828135.963351879,西班牙
12/23/20,1842289.0,1837298.460119692,西班牙
12/24/20,1854951.0,1846305.6265816798,西班牙
12/25/20,1854951.0,1855181.7429336426,西班牙
12/26/20,1854951.0,1863976.2512743445,西班牙
12/27/20,1854951.0,1872763.7556055142,西班牙
12/28/20,1879413.0,1881644.0218318445,西班牙
12/29/20,1893502.0,1890741.9777609934,西班牙
12/30/20,1910218.0,1900207.713103583,西班牙
12/31/20,1928265.0,1910216.4794732002,西班牙
1/1/21,1928265.0,1920968.690386396,西班牙
1/2/21,1928265.0,1932689.9212626861,西班牙
1/3/21,1928265.0,1945630.909424551,西班牙
1/4/21,1958844.0,1960067.5540974354,西班牙
1/5/21,1982544.0,1976300.9164097484,西班牙
1/6/21,1982544.0,1994657.219392864,西班牙
1/7/21,2024904.0,2015487.8479811207,西班牙
1/8/21,2050360.0,2039169.3490118207,西班牙
1/9/21,2050360.0,2066103.4312252323,西班牙
1/10/21,2050360.0,2096716.9652645865,西班牙
1/11/21,2111782.0,2131461.98367608,西班牙
1/12/21,2137220.0,2170815.6809088737,西班牙
01/13/21,,2215280.413315093,西班牙
01/14/21,,2265383.699149828,西班牙
01/15/21,,2321678.218571133,西班牙
01/16/21,,2384741.8136400273,西班牙
01/17/21,,2455177.4883204936,西班牙
01/18/21,,2533613.40847948,西班牙
01/19/21,,2620702.9018869,西班牙
12/14/20,33478.0,33475.33586796418,斯里兰卡
12/15/20,34121.0,34150.736604776044,斯里兰卡
12/16/20,34737.0,34788.932891248456,斯里兰卡
12/17/20,35387.0,35397.415890191754,斯里兰卡
12/18/20,36049.0,35982.9321080731,斯里兰卡
12/19/20,36667.0,36551.483395016476,斯里兰卡
12/20/20,37261.0,37108.3269448027,斯里兰卡
12/21/20,37631.0,37657.97529486943,斯里兰卡
12/22/20,38059.0,38204.19632631114,斯里兰卡
12/23/20,38639.0,38750.01326387915,斯里兰卡
12/24/20,39231.0,39297.70467598159,斯里兰卡
12/25/20,39782.0,39848.80447468345,斯里兰卡
12/26/20,40380.0,40404.10191570652,斯里兰卡
12/27/20,41054.0,40963.641598429436,斯里兰卡
12/28/20,41603.0,41526.723465887655,斯里兰卡
12/29/20,42056.0,42091.90280477349,斯里兰卡
12/30/20,42702.0,42656.990245436056,斯里兰卡
12/31/20,43299.0,43219.0517618813,斯里兰卡
1/1/21,43856.0,43774.40867177202,斯里兰卡
1/2/21,44371.0,44318.637636427826,斯里兰卡
1/3/21,44774.0,44846.57066082517,斯里兰卡
1/4/21,45242.0,45352.295093597335,斯里兰卡
1/5/21,45726.0,45829.153627034415,斯里兰卡
1/6/21,46248.0,46269.74429708335,斯里兰卡
1/7/21,46780.0,46665.92048334793,斯里兰卡
1/8/21,47305.0,47008.79090908873,斯里兰卡
1/9/21,47840.0,47288.7196412232,斯里兰卡
1/10/21,48380.0,47495.32609032559,斯里兰卡
1/11/21,48949.0,47617.48501062699,斯里兰卡
1/12/21,49537.0,47643.32650001532,斯里兰卡
01/13/21,,47560.23600003533,斯里兰卡
01/14/21,,47354.854295888625,斯里兰卡
01/15/21,,47013.07751643361,斯里兰卡
01/16/21,,46520.05713418551,斯里兰卡
01/17/21,,45860.19996531642,斯里兰卡
01/18/21,,45017.16816965522,斯里兰卡
01/19/21,,43973.87925068768,斯里兰卡
12/14/20,21591.0,21569.658119658172,苏丹
12/15/20,21864.0,21820.004273504685,苏丹
12/16/20,22082.0,22057.15834262412,苏丹
12/17/20,22265.0,22278.602506672618,苏丹
12/18/20,22265.0,22482.246066011696,苏丹
12/19/20,22621.0,22666.42544170826,苏丹
12/20/20,22823.0,22829.904175534575,苏丹
12/21/20,22963.0,22971.872929968293,苏丹
12/22/20,23316.0,23091.94948819244,苏丹
12/23/20,23316.0,23190.178754095425,苏丹
12/24/20,23316.0,23267.03275227102,苏丹
12/25/20,23316.0,23323.410628018388,苏丹
12/26/20,23316.0,23360.638647342057,苏丹
12/27/20,23316.0,23380.470196951937,苏丹
12/28/20,23316.0,23385.08578426332,苏丹
12/29/20,23316.0,23377.093037396866,苏丹
12/30/20,23316.0,23359.526705178614,苏丹
12/31/20,23316.0,23335.84865713998,苏丹
1/1/21,23316.0,23309.947883517758,苏丹
1/2/21,23316.0,23286.14049525412,苏丹
1/3/21,23316.0,23269.16972399661,苏丹
1/4/21,23316.0,23264.205922098146,苏丹
1/5/21,23316.0,23276.846562617036,苏丹
1/6/21,23316.0,23313.11623931695,苏丹
1/7/21,23316.0,23379.466666666944,苏丹
1/8/21,23316.0,23482.77667984145,苏丹
1/9/21,23316.0,23630.352234720267,苏丹
1/10/21,23316.0,23829.926407888583,苏丹
1/11/21,23316.0,24089.65939663696,苏丹
1/12/21,23316.0,24418.138518961325,苏丹
01/13/21,,24824.378213562995,苏丹
01/14/21,,25317.820039848666,苏丹
01/15/21,,25908.332677930393,苏丹
01/16/21,,26606.211928625627,苏丹
01/17/21,,27422.180713457183,苏丹
01/18/21,,28367.389074653256,苏丹
01/19/21,,29453.41417514742,苏丹
12/14/20,5359.0,5370.482346006601,苏里南
12/15/20,5381.0,5373.602328323087,苏里南
12/16/20,5401.0,5391.122629710825,苏里南
12/17/20,5428.0,5420.540689329018,苏里南
12/18/20,5459.0,5459.580402339641,苏里南
12/19/20,5511.0,5506.192119907433,苏里南
12/20/20,5552.0,5558.552649199904,苏里南
12/21/20,5583.0,5615.065253387332,苏里南
12/22/20,5669.0,5674.359651642761,苏里南
12/23/20,5734.0,5735.292019142005,苏里南
12/24/20,5810.0,5796.944987063646,苏里南
12/25/20,5880.0,5858.627642589035,苏里南
12/26/20,5938.0,5919.875528902288,苏里南
12/27/20,5978.0,5980.450645190292,苏里南
12/28/20,6013.0,6040.341446642701,苏里南
12/29/20,6098.0,6099.762844451939,苏里南
12/30/20,6181.0,6159.156205813195,苏里南
12/31/20,6210.0,6219.189353924428,苏里南
1/1/21,6277.0,6280.756567986366,苏里南
1/2/21,6343.0,6344.978583202503,苏里南
1/3/21,6393.0,6413.202590779103,苏里南
1/4/21,6493.0,6487.002237925197,苏里南
1/5/21,6586.0,6568.177627852585,苏里南
1/6/21,6666.0,6658.755319775833,苏里南
1/7/21,6750.0,6760.98832891228,苏里南
1/8/21,6854.0,6877.356126482026,苏里南
1/9/21,6948.0,7010.564639707948,苏里南
1/10/21,7008.0,7163.546251815683,苏里南
1/11/21,7064.0,7339.459802033639,苏里南
1/12/21,7178.0,7541.690585592994,苏里南
01/13/21,,7773.850353727694,苏里南
01/14/21,,8039.77731367445,苏里南
01/15/21,,8343.536128672746,苏里南
01/16/21,,8689.417917964824,苏里南
01/17/21,,9081.940256795711,苏里南
01/18/21,,9525.847176413183,苏里南
01/19/21,,10026.109164067799,苏里南
12/14/20,320098.0,326368.273150658,瑞典
12/15/20,341029.0,336909.79310349154,瑞典
12/16/20,348585.0,346159.1502133869,瑞典
12/17/20,357466.0,354293.1456399049,瑞典
12/18/20,367120.0,361478.97672283754,瑞典
12/19/20,367120.0,367874.23698220844,瑞典
12/20/20,367120.0,373626.9161182728,瑞典
12/21/20,367120.0,378875.40001151717,瑞典
12/22/20,389439.0,383748.4707226596,瑞典
12/23/20,396048.0,388365.3064926497,瑞典
12/24/20,396048.0,392835.48174266855,瑞典
12/25/20,396048.0,397258.9670741287,瑞典
12/26/20,396048.0,401726.1292686741,瑞典
12/27/20,396048.0,406317.73128818045,瑞典
12/28/20,396048.0,411104.93227475457,瑞典
12/29/20,428533.0,416149.2875507351,瑞典
12/30/20,437379.0,421502.7486186919,瑞典
12/31/20,437379.0,427207.66316142667,瑞典
1/1/21,437379.0,433296.77504197217,瑞典
1/2/21,437379.0,439793.22430359287,瑞典
1/3/21,437379.0,446710.5471697848,瑞典
1/4/21,437379.0,454052.6760442753,瑞典
1/5/21,469748.0,461813.93951102346,瑞典
1/6/21,469748.0,469979.06233421946,瑞典
1/7/21,482284.0,478523.16545828537,瑞典
1/8/21,489471.0,487411.7660078745,瑞典
1/9/21,489471.0,496600.7772878717,瑞典
1/10/21,489471.0,506036.5087833933,瑞典
1/11/21,489471.0,515655.6661597872,瑞典
1/12/21,506866.0,525385.3512626325,瑞典
01/13/21,,535143.0621177407,瑞典
01/14/21,,544836.6929311536,瑞典
01/15/21,,554364.5340891449,瑞典
01/16/21,,563615.2721582201,瑞典
01/17/21,,572467.9898851156,瑞典
01/18/21,,580792.1661968004,瑞典
01/19/21,,588447.6762004737,瑞典
12/14/20,384557.0,385366.7571470716,瑞士
12/15/20,388828.0,389384.9951370524,瑞士
12/16/20,394453.0,393457.4516318814,瑞士
12/17/20,399511.0,397546.82800115406,瑞士
12/18/20,403989.0,401620.8414960355,瑞士
12/19/20,403989.0,405652.2252492605,瑞士
12/20/20,403989.0,409618.7282751334,瑞士
12/21/20,413991.0,413503.11546952836,瑞士
12/22/20,418266.0,417293.16760988894,瑞士
12/23/20,423299.0,420981.68135522865,瑞士
12/24/20,428197.0,424566.46924613044,瑞士
12/25/20,428197.0,428050.3597047469,瑞士
12/26/20,428197.0,431441.19703480054,瑞士
12/27/20,428197.0,434751.84142158314,瑞士
12/28/20,438284.0,438000.16893195646,瑞士
12/29/20,442481.0,441209.0715143517,瑞士
12/30/20,447905.0,444406.4569987698,瑞士
12/31/20,452296.0,447625.24909678136,瑞士
1/1/21,452296.0,450903.3874015266,瑞士
1/2/21,452296.0,454283.82738771546,瑞士
1/3/21,452296.0,457814.5404116274,瑞士
1/4/21,461961.0,461548.5137111116,瑞士
1/5/21,465981.0,465543.750405587,瑞士
1/6/21,470789.0,469863.26949604205,瑞士
1/7/21,474764.0,474575.10586503486,瑞士
1/8/21,477983.0,479752.3102766932,瑞士
1/9/21,477983.0,485472.94937671465,瑞士
1/10/21,477983.0,491820.10569236625,瑞士
1/11/21,484506.0,498881.87763248465,瑞士
1/12/21,487357.0,506751.3794874764,瑞士
01/13/21,,515526.7414293176,瑞士
01/14/21,,525311.1095115538,瑞士
01/15/21,,536212.6456693005,瑞士
01/16/21,,548344.5277192425,瑞士
01/17/21,,561824.9493596348,瑞士
01/18/21,,576777.1201703015,瑞士
01/19/21,,593329.2656126367,瑞士
12/14/20,9302.0,9299.163748895606,叙利亚
12/15/20,9452.0,9456.2324196886,叙利亚
12/16/20,9603.0,9610.316285448092,叙利亚
12/17/20,9759.0,9761.003080512075,叙利亚
12/18/20,9928.0,9907.943771238883,叙利亚
12/19/20,10050.0,10050.852556007207,叙利亚
12/20/20,10195.0,10189.506865216083,叙利亚
12/21/20,10318.0,10323.747361284903,叙利亚
12/22/20,10442.0,10453.477938653405,叙利亚
12/23/20,10571.0,10578.66572378168,叙利亚
12/24/20,10701.0,10699.341075150169,叙利亚
12/25/20,10821.0,10815.597583259661,叙利亚
12/26/20,10932.0,10927.592070631299,叙利亚
12/27/20,11033.0,11035.544591806574,叙利亚
12/28/20,11138.0,11139.738433347327,叙利亚
12/29/20,11243.0,11240.520113835752,叙利亚
12/30/20,11344.0,11338.29938387439,叙利亚
12/31/20,11434.0,11433.549226086136,叙利亚
1/1/21,11526.0,11526.80585511423,叙利亚
1/2/21,11616.0,11618.668717622268,叙利亚
1/3/21,11710.0,11709.800492294195,叙利亚
1/4/21,11799.0,11800.927089834302,叙利亚
1/5/21,11890.0,11892.837652967239,叙利亚
1/6/21,11988.0,11986.384556437997,叙利亚
1/7/21,12084.0,12082.483407011925,叙利亚
1/8/21,12179.0,12182.113043474714,叙利亚
1/9/21,12274.0,12286.315536632415,叙利亚
1/10/21,12364.0,12396.196189311424,叙利亚
1/11/21,12462.0,12512.923536358485,叙利亚
1/12/21,12558.0,12637.7293446407,叙利亚
01/13/21,,12771.908613045514,叙利亚
01/14/21,,12916.819572480725,叙利亚
01/15/21,,13073.883685874483,叙利亚
01/16/21,,13244.585648175285,叙利亚
01/17/21,,13430.473386351981,叙利亚
01/18/21,,13633.158059393772,叙利亚
01/19/21,,13854.314058310209,叙利亚
12/14/20,740.0,738.6468022399029,中国台湾地区
12/15/20,742.0,744.7211906867173,中国台湾地区
12/16/20,749.0,749.9481502838476,中国台湾地区
12/17/20,757.0,754.4843707517031,中国台湾地区
12/18/20,759.0,758.4727920422205,中国台湾地区
12/19/20,763.0,762.0426043388642,中国台湾地区
12/20/20,766.0,765.3092480566258,中国台湾地区
12/21/20,766.0,768.3744138420245,中国台湾地区
12/22/20,770.0,771.326042573107,中国台湾地区
12/23/20,776.0,774.2383253594471,中国台湾地区
12/24/20,776.0,777.1717035421464,中国台湾地区
12/25/20,780.0,780.172868693834,中国台湾地区
12/26/20,783.0,783.274762618666,中国台湾地区
12/27/20,785.0,786.4965773523264,中国台湾地区
12/28/20,793.0,789.8437551620266,中国台湾地区
12/29/20,795.0,793.3079885465052,中国台湾地区
12/30/20,797.0,796.8672202360285,中国台湾地区
12/31/20,799.0,800.48564319239,中国台湾地区
1/1/21,802.0,804.1137006089109,中国台湾地区
1/2/21,808.0,807.6880859104397,中国台湾地区
1/3/21,812.0,811.1317427533525,中国台湾地区
1/4/21,815.0,814.3538650255525,中国台湾地区
1/5/21,817.0,817.2498968464708,中国台湾地区
1/6/21,819.0,819.7015325670658,中国台湾地区
1/7/21,822.0,821.5767167698232,中国台湾地区
1/8/21,825.0,822.729644268756,中国台湾地区
1/9/21,828.0,823.0007601094053,中国台湾地区
1/10/21,828.0,822.216759568839,中国台湾地区
1/11/21,834.0,820.1905881556527,中国台湾地区
1/12/21,838.0,816.7214416099696,中国台湾地区
01/13/21,,811.59476590344,中国台湾地区
01/14/21,,804.5822572392419,中国台湾地区
01/15/21,,795.4418620520808,中国台湾地区
01/16/21,,783.9177770081892,中国台湾地区
01/17/21,,769.7404490053281,中国台湾地区
01/18/21,,752.6265751727843,中国台湾地区
01/19/21,,732.2791028713737,中国台湾地区
12/14/20,12741.0,12749.226348364291,塔吉克斯坦
12/15/20,12777.0,12777.207810197475,塔吉克斯坦
12/16/20,12815.0,12809.262263739924,塔吉克斯坦
12/17/20,12852.0,12844.455380817732,塔吉克斯坦
12/18/20,12888.0,12881.913275064062,塔吉克斯坦
12/19/20,12923.0,12920.822501919145,塔吉克斯坦
12/20/20,12960.0,12960.430058630278,塔吉克斯坦
12/21/20,12998.0,13000.043384251832,塔吉克斯坦
12/22/20,13034.0,13039.03035964524,塔吉克斯坦
12/23/20,13071.0,13076.819307479005,塔吉克斯坦
12/24/20,13106.0,13112.8989922287,塔吉克斯坦
12/25/20,13138.0,13146.818620176964,塔吉克斯坦
12/26/20,13172.0,13178.18783941351,塔吉克斯坦
12/27/20,13205.0,13206.676739835108,塔吉克斯坦
12/28/20,13237.0,13232.015853145605,塔吉克斯坦
12/29/20,13265.0,13253.996152855918,塔吉克斯坦
12/30/20,13296.0,13272.469054284024,塔吉克斯坦
12/31/20,13296.0,13287.346414554973,塔吉克斯坦
1/1/21,13296.0,13298.600532600885,塔吉克斯坦
1/2/21,13300.0,13306.264149160943,塔吉克斯坦
1/3/21,13300.0,13310.430446781404,塔吉克斯坦
1/4/21,13300.0,13311.25304981559,塔吉克斯坦
1/5/21,13305.0,13308.946024423889,塔吉克斯坦
1/6/21,13305.0,13303.783878573764,塔吉克斯坦
1/7/21,13305.0,13296.101562039737,塔吉克斯坦
1/8/21,13305.0,13286.29446640341,塔吉克斯坦
1/9/21,13305.0,13274.818425053441,塔吉克斯坦
1/10/21,13308.0,13262.189713185564,塔吉克斯坦
1/11/21,13308.0,13248.985047802578,塔吉克斯坦
1/12/21,13308.0,13235.841587714354,塔吉克斯坦
01/13/21,,13223.456933537826,塔吉克斯坦
01/14/21,,13212.589127697,塔吉克斯坦
01/15/21,,13204.056654422948,塔吉克斯坦
01/16/21,,13198.738439753812,塔吉克斯坦
01/17/21,,13197.573851534798,塔吉克斯坦
01/18/21,,13201.562699418191,塔吉克斯坦
01/19/21,,13211.765234863331,塔吉克斯坦
12/14/20,509.0,509.0,坦桑尼亚
12/15/20,509.0,509.0,坦桑尼亚
12/16/20,509.0,509.0,坦桑尼亚
12/17/20,509.0,509.0,坦桑尼亚
12/18/20,509.0,509.0,坦桑尼亚
12/19/20,509.0,509.0,坦桑尼亚
12/20/20,509.0,509.0,坦桑尼亚
12/21/20,509.0,509.0,坦桑尼亚
12/22/20,509.0,509.0,坦桑尼亚
12/23/20,509.0,509.0,坦桑尼亚
12/24/20,509.0,509.0,坦桑尼亚
12/25/20,509.0,509.0,坦桑尼亚
